"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","(Married) couple without C.","2.85","3","7333","2","2","3","4","6","2.83","2.87","1","6","3","3"
"2016","1-pers.-HH","3.1","3","3465","2","3","4","4","6","3.06","3.14","1","6","3","3"
"2016","Couple + C. GT 16 ","2.7","3","2735","1","2","3","4","6","2.66","2.74","1","6","3","3"
"2016","Couple + C. LE 16","2.7","3","5782","1","2","3","4","6","2.67","2.73","1","6","3","3"
"2016","Couple + C. LE and GT 16","2.66","3","2085","1","2","3","4","6","2.61","2.71","1","6","3","3"
"2016","Single parent","2.97","3","2140","2","2","3","4","6","2.92","3.02","1","6","3","3"
"2017","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","1-pers.-HH","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","Single parent","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","2.86","3","7957","2","2","3","4","6","2.84","2.88","1","6","3","3"
"2018","1-pers.-HH","3.13","3","4111","2","3","4","5","6","3.09","3.17","1","6","3","3"
"2018","Couple + C. GT 16 ","2.73","3","3000","1","2","3","4","6","2.69","2.77","1","6","3","3"
"2018","Couple + C. LE 16","2.68","3","5451","1","2","3","4","6","2.65","2.71","1","6","3","3"
"2018","Couple + C. LE and GT 16","2.64","3","2190","1","2","3","4","6","2.59","2.69","1","6","3","3"
"2018","Single parent","2.98","3","2206","1","2","3","4","6","2.93","3.03","1","6","3","3"
